,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
75,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,audio_features,5yuShbu70mtHXY0yLzCQLQ,spotify:track:5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ,179613,4
76,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4
77,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4
78,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
79,0.535,0.548,1,-6.51,1,0.037,0.533,1.48e-06,0.123,0.477,115.144,audio_features,1AM8QdDFZMq6SrrqUnuQ9P,spotify:track:1AM8QdDFZMq6SrrqUnuQ9P,https://api.spotify.com/v1/tracks/1AM8QdDFZMq6SrrqUnuQ9P,https://api.spotify.com/v1/audio-analysis/1AM8QdDFZMq6SrrqUnuQ9P,237333,3
80,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,29U7stRjqHU6rMiS8BfaI9,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4
81,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
82,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,audio_features,6hw1Sy9wZ8UCxYGdpKrU6M,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/tracks/6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,4
83,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,audio_features,0BBZuOGGBj9u4X3rAfmae8,spotify:track:0BBZuOGGBj9u4X3rAfmae8,https://api.spotify.com/v1/tracks/0BBZuOGGBj9u4X3rAfmae8,https://api.spotify.com/v1/audio-analysis/0BBZuOGGBj9u4X3rAfmae8,201000,4
84,0.85,0.685,11,-8.024,0,0.161,0.122,0.0,0.113,0.398,129.991,audio_features,1HBm4bulioAtUmSqrBPUDO,spotify:track:1HBm4bulioAtUmSqrBPUDO,https://api.spotify.com/v1/tracks/1HBm4bulioAtUmSqrBPUDO,https://api.spotify.com/v1/audio-analysis/1HBm4bulioAtUmSqrBPUDO,195280,4
85,0.774,0.518,0,-8.937,0,0.227,0.424,0.00267,0.106,0.522,171.878,audio_features,46jIaAgwx0kHNlFFTXcIk1,spotify:track:46jIaAgwx0kHNlFFTXcIk1,https://api.spotify.com/v1/tracks/46jIaAgwx0kHNlFFTXcIk1,https://api.spotify.com/v1/audio-analysis/46jIaAgwx0kHNlFFTXcIk1,158550,4
86,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,audio_features,5YEOzOojehCqxGQCcQiyR4,spotify:track:5YEOzOojehCqxGQCcQiyR4,https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4,https://api.spotify.com/v1/audio-analysis/5YEOzOojehCqxGQCcQiyR4,246761,4
87,0.719,0.651,7,-5.872,1,0.0274,0.127,0.0,0.0762,0.289,104.956,audio_features,7BdlyzVvOqmwPH9dYtZfsx,spotify:track:7BdlyzVvOqmwPH9dYtZfsx,https://api.spotify.com/v1/tracks/7BdlyzVvOqmwPH9dYtZfsx,https://api.spotify.com/v1/audio-analysis/7BdlyzVvOqmwPH9dYtZfsx,219429,4
88,0.702,0.616,6,-4.903,1,0.326,0.686,0.0,0.145,0.507,80.482,audio_features,1eCTQhsNA31FcwyNcJcf86,spotify:track:1eCTQhsNA31FcwyNcJcf86,https://api.spotify.com/v1/tracks/1eCTQhsNA31FcwyNcJcf86,https://api.spotify.com/v1/audio-analysis/1eCTQhsNA31FcwyNcJcf86,156188,4
89,0.779,0.852,2,-3.353,1,0.0651,0.235,0.0,0.212,0.601,119.892,audio_features,3a9TMd2Yrza6HXqqlfMtfy,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,https://api.spotify.com/v1/tracks/3a9TMd2Yrza6HXqqlfMtfy,https://api.spotify.com/v1/audio-analysis/3a9TMd2Yrza6HXqqlfMtfy,237093,4
90,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,audio_features,466cKvZn1j45IpxDdYZqdA,spotify:track:466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/tracks/466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/audio-analysis/466cKvZn1j45IpxDdYZqdA,247059,4
91,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,audio_features,39Yp9wwQiSRIDOvrVg7mbk,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978,4
92,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4
93,0.774,0.588,1,-8.529,1,0.225,0.0379,0.0,0.258,0.392,75.978,audio_features,0PQci8P4PAFqO7fNEYYDVX,spotify:track:0PQci8P4PAFqO7fNEYYDVX,https://api.spotify.com/v1/tracks/0PQci8P4PAFqO7fNEYYDVX,https://api.spotify.com/v1/audio-analysis/0PQci8P4PAFqO7fNEYYDVX,147353,4
94,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
95,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
96,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
97,0.811,0.534,0,-7.442,0,0.0944,0.398,0.0,0.0956,0.925,149.995,audio_features,7xvofve6KAoCIsqVVxH20J,spotify:track:7xvofve6KAoCIsqVVxH20J,https://api.spotify.com/v1/tracks/7xvofve6KAoCIsqVVxH20J,https://api.spotify.com/v1/audio-analysis/7xvofve6KAoCIsqVVxH20J,158827,4
98,0.425,0.426,10,-14.228,0,0.489,0.551,0.0,0.143,0.491,70.767,audio_features,3AjmnzdVpa6kvcqkA6KGP9,spotify:track:3AjmnzdVpa6kvcqkA6KGP9,https://api.spotify.com/v1/tracks/3AjmnzdVpa6kvcqkA6KGP9,https://api.spotify.com/v1/audio-analysis/3AjmnzdVpa6kvcqkA6KGP9,228041,4
99,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
100,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,audio_features,6iaSML1PIYq936g62BDtBq,spotify:track:6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,240051,4
101,0.623,0.607,1,-5.937,0,0.0435,0.426,0.0,0.105,0.263,84.982,audio_features,5WQrDB34o6M8V0jxNiX6RU,spotify:track:5WQrDB34o6M8V0jxNiX6RU,https://api.spotify.com/v1/tracks/5WQrDB34o6M8V0jxNiX6RU,https://api.spotify.com/v1/audio-analysis/5WQrDB34o6M8V0jxNiX6RU,208518,4
102,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4
103,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4
104,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,6ex1Pz3pntgy4NPtxHXN2V,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,https://api.spotify.com/v1/tracks/6ex1Pz3pntgy4NPtxHXN2V,https://api.spotify.com/v1/audio-analysis/6ex1Pz3pntgy4NPtxHXN2V,230747,4
105,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,67BtfxlNbhBmCDR2L2l8qd,spotify:track:67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,4
106,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427,4
107,0.807,0.815,7,-5.684,0,0.0395,0.149,0.0,0.333,0.833,128.029,audio_features,6GoAX3AWhQVdrc7piAXtP6,spotify:track:6GoAX3AWhQVdrc7piAXtP6,https://api.spotify.com/v1/tracks/6GoAX3AWhQVdrc7piAXtP6,https://api.spotify.com/v1/audio-analysis/6GoAX3AWhQVdrc7piAXtP6,221980,4
108,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4
109,0.633,0.824,7,-5.426,1,0.163,0.0645,0.0,0.919,0.596,139.909,audio_features,14ZdGRgEojosST783o66CX,spotify:track:14ZdGRgEojosST783o66CX,https://api.spotify.com/v1/tracks/14ZdGRgEojosST783o66CX,https://api.spotify.com/v1/audio-analysis/14ZdGRgEojosST783o66CX,265495,4
110,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653,4
111,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
112,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,audio_features,6OufwUcCqo81guU2jAlDVP,spotify:track:6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/tracks/6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/audio-analysis/6OufwUcCqo81guU2jAlDVP,241970,4
113,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,audio_features,3eekarcy7kvN4yt5ZFzltW,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4
114,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
115,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,05mDaV9Vb3wrzjF6OPZnhq,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,150867,4
116,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,audio_features,0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,196760,4
117,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,audio_features,4ea9w8c4ROqiZpJVhfBA3m,spotify:track:4ea9w8c4ROqiZpJVhfBA3m,https://api.spotify.com/v1/tracks/4ea9w8c4ROqiZpJVhfBA3m,https://api.spotify.com/v1/audio-analysis/4ea9w8c4ROqiZpJVhfBA3m,279907,4
118,0.736,0.482,4,-8.242,1,0.196,0.327,0.0,0.229,0.608,140.064,audio_features,6gzIcEUuswJQGfJNPYMjjv,spotify:track:6gzIcEUuswJQGfJNPYMjjv,https://api.spotify.com/v1/tracks/6gzIcEUuswJQGfJNPYMjjv,https://api.spotify.com/v1/audio-analysis/6gzIcEUuswJQGfJNPYMjjv,224507,4
119,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,audio_features,4kfeRwpq5KUaqTkgi4TbDF,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/tracks/4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666,4
120,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
121,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
122,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,22LAwLoDA5b4AaGSkg6bKW,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW,162547,4
123,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4
124,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,audio_features,6wQlQrTY5mVS8EGaFZVwVF,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/tracks/6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/audio-analysis/6wQlQrTY5mVS8EGaFZVwVF,196180,4
125,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,audio_features,2zjGJ0dChMR0KxBZS15aqo,spotify:track:2zjGJ0dChMR0KxBZS15aqo,https://api.spotify.com/v1/tracks/2zjGJ0dChMR0KxBZS15aqo,https://api.spotify.com/v1/audio-analysis/2zjGJ0dChMR0KxBZS15aqo,174100,4
126,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,audio_features,4lH5L59hPQGr05aJyb2Q2E,spotify:track:4lH5L59hPQGr05aJyb2Q2E,https://api.spotify.com/v1/tracks/4lH5L59hPQGr05aJyb2Q2E,https://api.spotify.com/v1/audio-analysis/4lH5L59hPQGr05aJyb2Q2E,181688,4
127,0.465,0.841,0,-4.35,1,0.0724,0.123,0.0,0.138,0.672,83.965,audio_features,1goNZsIE8w3NQOzlP40veh,spotify:track:1goNZsIE8w3NQOzlP40veh,https://api.spotify.com/v1/tracks/1goNZsIE8w3NQOzlP40veh,https://api.spotify.com/v1/audio-analysis/1goNZsIE8w3NQOzlP40veh,142026,4
128,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,audio_features,6zFMeegAMYQo0mt8rXtrli,spotify:track:6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/audio-analysis/6zFMeegAMYQo0mt8rXtrli,154998,4
129,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,audio_features,792HwhrdO3ErRKL5yRe4Ge,spotify:track:792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/tracks/792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/audio-analysis/792HwhrdO3ErRKL5yRe4Ge,127547,4
130,0.54,0.77,1,-3.981,1,0.389,0.194,2.74e-05,0.372,0.565,159.494,audio_features,4TgHt7vKCimpywaiKfl0uj,spotify:track:4TgHt7vKCimpywaiKfl0uj,https://api.spotify.com/v1/tracks/4TgHt7vKCimpywaiKfl0uj,https://api.spotify.com/v1/audio-analysis/4TgHt7vKCimpywaiKfl0uj,204000,4
131,0.678,0.798,1,-5.923,1,0.304,0.456,0.0,0.264,0.747,145.126,audio_features,4ogUNsrAiv68W9LnD6mJJm,spotify:track:4ogUNsrAiv68W9LnD6mJJm,https://api.spotify.com/v1/tracks/4ogUNsrAiv68W9LnD6mJJm,https://api.spotify.com/v1/audio-analysis/4ogUNsrAiv68W9LnD6mJJm,160560,4
132,0.975,0.535,1,-7.227,1,0.196,0.0783,0.0,0.107,0.671,125.066,audio_features,01IQ4aQgOf0Kkq3a273hmO,spotify:track:01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO,182741,4
133,0.815,0.85,4,-4.704,0,0.113,0.0232,0.000143,0.0245,0.694,106.036,audio_features,1golLrmqyxDWedF7YUHCOD,spotify:track:1golLrmqyxDWedF7YUHCOD,https://api.spotify.com/v1/tracks/1golLrmqyxDWedF7YUHCOD,https://api.spotify.com/v1/audio-analysis/1golLrmqyxDWedF7YUHCOD,133707,4
134,0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,audio_features,5pmL3RzOy3IvGFaSDi4hZL,spotify:track:5pmL3RzOy3IvGFaSDi4hZL,https://api.spotify.com/v1/tracks/5pmL3RzOy3IvGFaSDi4hZL,https://api.spotify.com/v1/audio-analysis/5pmL3RzOy3IvGFaSDi4hZL,244907,4
135,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,audio_features,6St9lR6dhV2tpCNVz7qfrS,spotify:track:6St9lR6dhV2tpCNVz7qfrS,https://api.spotify.com/v1/tracks/6St9lR6dhV2tpCNVz7qfrS,https://api.spotify.com/v1/audio-analysis/6St9lR6dhV2tpCNVz7qfrS,199027,4
136,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,audio_features,4lLtanYk6tkMvooU0tWzG8,spotify:track:4lLtanYk6tkMvooU0tWzG8,https://api.spotify.com/v1/tracks/4lLtanYk6tkMvooU0tWzG8,https://api.spotify.com/v1/audio-analysis/4lLtanYk6tkMvooU0tWzG8,222091,4
137,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,audio_features,4S9zTd8Oj77G0WhHK3Apuk,spotify:track:4S9zTd8Oj77G0WhHK3Apuk,https://api.spotify.com/v1/tracks/4S9zTd8Oj77G0WhHK3Apuk,https://api.spotify.com/v1/audio-analysis/4S9zTd8Oj77G0WhHK3Apuk,227787,4
138,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,audio_features,68Cttjj02Slyyqw79XVLBN,spotify:track:68Cttjj02Slyyqw79XVLBN,https://api.spotify.com/v1/tracks/68Cttjj02Slyyqw79XVLBN,https://api.spotify.com/v1/audio-analysis/68Cttjj02Slyyqw79XVLBN,196640,4
139,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
140,0.436,0.869,4,-2.473,0,0.0615,0.0542,0.0,0.0979,0.0383,155.051,audio_features,1TwbzKMxFBExaDEUWqQ832,spotify:track:1TwbzKMxFBExaDEUWqQ832,https://api.spotify.com/v1/tracks/1TwbzKMxFBExaDEUWqQ832,https://api.spotify.com/v1/audio-analysis/1TwbzKMxFBExaDEUWqQ832,289549,4
141,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,audio_features,2aWVaW1p2kUc5yuKwBmRJi,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,https://api.spotify.com/v1/tracks/2aWVaW1p2kUc5yuKwBmRJi,https://api.spotify.com/v1/audio-analysis/2aWVaW1p2kUc5yuKwBmRJi,125302,4
142,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
143,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,02Fkge2GLk3Vn9kNfQkShG,spotify:track:02Fkge2GLk3Vn9kNfQkShG,https://api.spotify.com/v1/tracks/02Fkge2GLk3Vn9kNfQkShG,https://api.spotify.com/v1/audio-analysis/02Fkge2GLk3Vn9kNfQkShG,147840,4
144,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4
145,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064,4
146,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
147,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,4Ub8UsjWuewQrPhuepfVpd,spotify:track:4Ub8UsjWuewQrPhuepfVpd,https://api.spotify.com/v1/tracks/4Ub8UsjWuewQrPhuepfVpd,https://api.spotify.com/v1/audio-analysis/4Ub8UsjWuewQrPhuepfVpd,214148,4
148,0.597,0.685,8,-5.806,0,0.0353,0.371,4.59e-05,0.148,0.6,189.904,audio_features,3rQHGffq4FmBBykPn5YuKc,spotify:track:3rQHGffq4FmBBykPn5YuKc,https://api.spotify.com/v1/tracks/3rQHGffq4FmBBykPn5YuKc,https://api.spotify.com/v1/audio-analysis/3rQHGffq4FmBBykPn5YuKc,144957,4
